Ensembl.Gene.ID	Tau
ENSMUSG00000024905	0.990658145472993
ENSMUSG00000024973	0.983360920716765
ENSMUSG00000025038	0.977112449857684
ENSMUSG00000025043	1
ENSMUSG00000025051	1
ENSMUSG00000025069	0.979915127225974
ENSMUSG00000025081	0.999549077209761
ENSMUSG00000025090	1
ENSMUSG00000025154	0.817335370455665
ENSMUSG00000025257	0.970518597483559
ENSMUSG00000025288	1
ENSMUSG00000025380	0.995741497181844
ENSMUSG00000025420	0.944560425234123
ENSMUSG00000025480	0.99992651590682
ENSMUSG00000025482	0.990997313637615
ENSMUSG00000025519	1
ENSMUSG00000025527	1
ENSMUSG00000025652	0.929386868633075
ENSMUSG00000025758	0.802350342646908
ENSMUSG00000025762	0.880290106024042
ENSMUSG00000025783	0.940629233415181
ENSMUSG00000025789	0.967767978821161
ENSMUSG00000025808	1
ENSMUSG00000025912	0.952317459332756
ENSMUSG00000025916	1
ENSMUSG00000025946	1
ENSMUSG00000025961	1
ENSMUSG00000025963	1
ENSMUSG00000025977	0.990715014884252
ENSMUSG00000025983	1
ENSMUSG00000026018	0.904964037124952
ENSMUSG00000026063	1
ENSMUSG00000026115	1
ENSMUSG00000026125	0.996267886668037
ENSMUSG00000026173	0.90265953422354
ENSMUSG00000026182	0.98244292561627
ENSMUSG00000026226	0.963575120759358
ENSMUSG00000026237	0.863923694260197
ENSMUSG00000026274	0.842603907669467
ENSMUSG00000026301	0.998053742019749
ENSMUSG00000026331	1
ENSMUSG00000026336	1
ENSMUSG00000026401	0.972821073668917
ENSMUSG00000026429	0.8380249084188
ENSMUSG00000026523	1
ENSMUSG00000026546	0.938526148661006
ENSMUSG00000026567	1
ENSMUSG00000026572	0.965879314296502
ENSMUSG00000026578	0.814126458684411
ENSMUSG00000026592	1
ENSMUSG00000026601	0.995387841820116
ENSMUSG00000026609	1
ENSMUSG00000026611	1
ENSMUSG00000026650	0.988722539819381
ENSMUSG00000026679	0.978628038720518
ENSMUSG00000026707	0.827700045799
ENSMUSG00000026734	1
ENSMUSG00000026736	0.98210678034948
ENSMUSG00000026774	1
ENSMUSG00000026778	0.801477080085813
ENSMUSG00000026807	0.967518531187709
ENSMUSG00000026809	0.920550831903509
ENSMUSG00000026831	0.920569616453061
ENSMUSG00000026882	1
ENSMUSG00000026894	0.978252056214332
ENSMUSG00000026931	0.99795793509164
ENSMUSG00000026940	0.994203510269804
ENSMUSG00000026963	0.990640896950133
ENSMUSG00000027071	0.984459823434509
ENSMUSG00000027107	1
ENSMUSG00000027157	1
ENSMUSG00000027209	1
ENSMUSG00000027229	1
ENSMUSG00000027331	0.805010365481349
ENSMUSG00000027338	0.877943771584421
ENSMUSG00000027344	1
ENSMUSG00000027355	0.984475124128461
ENSMUSG00000027364	0.99890169602653
ENSMUSG00000027409	0.994093539044726
ENSMUSG00000027431	1
ENSMUSG00000027444	1
ENSMUSG00000027445	0.998166685936729
ENSMUSG00000027480	1
ENSMUSG00000027481	0.986173447655297
ENSMUSG00000027482	1
ENSMUSG00000027505	0.993592594555571
ENSMUSG00000027517	0.996474902892759
ENSMUSG00000027518	1
ENSMUSG00000027520	0.958534762186067
ENSMUSG00000027528	0.996618533131476
ENSMUSG00000027530	1
ENSMUSG00000027550	0.872972792815588
ENSMUSG00000027564	1
ENSMUSG00000027596	0.974445116001941
ENSMUSG00000027606	1
ENSMUSG00000027676	0.882789981261076
ENSMUSG00000027702	1
ENSMUSG00000027703	1
ENSMUSG00000027719	1
ENSMUSG00000027793	0.999100753568431
ENSMUSG00000027794	0.988206063775915
ENSMUSG00000027811	0.893419332480694
ENSMUSG00000027855	0.989057532955634
ENSMUSG00000027867	1
ENSMUSG00000027869	0.867692905813576
ENSMUSG00000027880	1
ENSMUSG00000027886	0.967642214130827
ENSMUSG00000027927	0.985162415260954
ENSMUSG00000027938	0.855191836930906
ENSMUSG00000027939	0.998440572201052
ENSMUSG00000027956	0.835256301594766
ENSMUSG00000027959	0.919188361514069
ENSMUSG00000027968	0.82556657163972
ENSMUSG00000027971	0.973440104879995
ENSMUSG00000027973	1
ENSMUSG00000028009	1
ENSMUSG00000028109	1
ENSMUSG00000028132	0.805122731311097
ENSMUSG00000028139	0.974416397777449
ENSMUSG00000028141	0.957230651952352
ENSMUSG00000028182	1
ENSMUSG00000028188	0.97847153121868
ENSMUSG00000028259	0.989098971879095
ENSMUSG00000028264	0.996604903897148
ENSMUSG00000028287	0.993074216869631
ENSMUSG00000028294	0.978844960519511
ENSMUSG00000028310	1
ENSMUSG00000028314	1
ENSMUSG00000028332	0.929654984451752
ENSMUSG00000028370	0.994926940381712
ENSMUSG00000028389	0.903195482272938
ENSMUSG00000028391	0.873228243429474
ENSMUSG00000028438	0.882898070589354
ENSMUSG00000028441	0.898736387060924
ENSMUSG00000028451	0.832168575841478
ENSMUSG00000028457	1
ENSMUSG00000028492	1
ENSMUSG00000028520	1
ENSMUSG00000028523	0.970591109423633
ENSMUSG00000028533	1
ENSMUSG00000028558	1
ENSMUSG00000028575	0.982923252333634
ENSMUSG00000028576	0.861126132729133
ENSMUSG00000028589	1
ENSMUSG00000028610	0.985357562433492
ENSMUSG00000028637	0.883594864833696
ENSMUSG00000028642	0.997287337438189
ENSMUSG00000028678	0.893969075162411
ENSMUSG00000028730	0.999415199400072
ENSMUSG00000028750	0.996427434507228
ENSMUSG00000028753	0.992581457318061
ENSMUSG00000028758	0.899843657992819
ENSMUSG00000028784	0.931910396952616
ENSMUSG00000028801	0.994896509147968
ENSMUSG00000028813	1
ENSMUSG00000028845	0.840807973872812
ENSMUSG00000028938	1
ENSMUSG00000028950	0.975799764930554
ENSMUSG00000029044	1
ENSMUSG00000029089	0.800205500607278
ENSMUSG00000029092	1
ENSMUSG00000029130	0.851283056138992
ENSMUSG00000029138	1
ENSMUSG00000029151	0.849064549979941
ENSMUSG00000029155	0.944967001443861
ENSMUSG00000029168	0.8453685391324
ENSMUSG00000029182	0.936286949725792
ENSMUSG00000029206	0.95455171111749
ENSMUSG00000029235	1
ENSMUSG00000029248	0.998234988585323
ENSMUSG00000029279	0.913009473757473
ENSMUSG00000029320	0.992176557888007
ENSMUSG00000029384	1
ENSMUSG00000029403	0.830231179298424
ENSMUSG00000029423	1
ENSMUSG00000029431	0.96832426623203
ENSMUSG00000029437	1
ENSMUSG00000029442	0.874323327706136
ENSMUSG00000029477	0.987939685733041
ENSMUSG00000029503	0.902019373105388
ENSMUSG00000029517	1
ENSMUSG00000029526	1
ENSMUSG00000029564	1
ENSMUSG00000029586	1
ENSMUSG00000029601	0.940840085363861
ENSMUSG00000029607	0.993320701691222
ENSMUSG00000029620	1
ENSMUSG00000029658	0.98347088267217
ENSMUSG00000029660	1
ENSMUSG00000029678	1
ENSMUSG00000029679	1
ENSMUSG00000029682	1
ENSMUSG00000029707	0.988241816663564
ENSMUSG00000029766	0.997085191075093
ENSMUSG00000029784	1
ENSMUSG00000029788	1
ENSMUSG00000029814	0.953799959225239
ENSMUSG00000029828	0.987827287019246
ENSMUSG00000029848	1
ENSMUSG00000029867	0.994128845045993
ENSMUSG00000029875	0.829769262434931
ENSMUSG00000029883	1
ENSMUSG00000029909	1
ENSMUSG00000030030	0.880695634671958
ENSMUSG00000030031	0.86918237528368
ENSMUSG00000030041	0.973762954413829
ENSMUSG00000030069	1
ENSMUSG00000030077	0.881578345450458
ENSMUSG00000030125	0.830232114833186
ENSMUSG00000030137	0.824911633309749
ENSMUSG00000030158	1
ENSMUSG00000030200	0.849973378235993
ENSMUSG00000030206	0.972883805322828
ENSMUSG00000030230	1
ENSMUSG00000030254	0.830395221710039
ENSMUSG00000030292	1
ENSMUSG00000030344	1
ENSMUSG00000030345	1
ENSMUSG00000030385	1
ENSMUSG00000030406	0.893226645538383
ENSMUSG00000030463	1
ENSMUSG00000030491	1
ENSMUSG00000030544	0.968367307392211
ENSMUSG00000030604	0.887479395562276
ENSMUSG00000030617	1
ENSMUSG00000030636	1
ENSMUSG00000030638	0.839010215247939
ENSMUSG00000030641	0.965292069814159
ENSMUSG00000030708	0.901312582491689
ENSMUSG00000030771	0.9138518172172
ENSMUSG00000030792	0.833527000683295
ENSMUSG00000030851	0.989545914684357
ENSMUSG00000030858	0.972829018622377
ENSMUSG00000030859	1
ENSMUSG00000030877	0.997528261143909
ENSMUSG00000030887	1
ENSMUSG00000030889	0.888207134307179
ENSMUSG00000030897	1
ENSMUSG00000030968	0.99296016297648
ENSMUSG00000030976	1
ENSMUSG00000030994	0.966138525116318
ENSMUSG00000031026	0.922147199568581
ENSMUSG00000031027	0.993322739136173
ENSMUSG00000031085	0.988888215145434
ENSMUSG00000031118	1
ENSMUSG00000031174	0.808953963858576
ENSMUSG00000031181	1
ENSMUSG00000031182	1
ENSMUSG00000031233	0.995367410586422
ENSMUSG00000031241	0.974206785617213
ENSMUSG00000031270	1
ENSMUSG00000031323	0.882084208667614
ENSMUSG00000031325	1
ENSMUSG00000031329	1
ENSMUSG00000031330	1
ENSMUSG00000031384	0.961356136933263
ENSMUSG00000031397	1
ENSMUSG00000031411	1
ENSMUSG00000031452	0.991522199008662
ENSMUSG00000031481	1
ENSMUSG00000031493	0.970417606421657
ENSMUSG00000031509	1
ENSMUSG00000031512	0.996440334088175
ENSMUSG00000031518	1
ENSMUSG00000031552	1
ENSMUSG00000031553	0.985744968159584
ENSMUSG00000031554	1
ENSMUSG00000031559	0.998273535608197
ENSMUSG00000031576	0.950362139631176
ENSMUSG00000031620	1
ENSMUSG00000031629	0.875828994859241
ENSMUSG00000031637	1
ENSMUSG00000031651	0.971208458672929
ENSMUSG00000031682	1
ENSMUSG00000031727	1
ENSMUSG00000031756	0.890766664594139
ENSMUSG00000031786	0.955056039164446
ENSMUSG00000031831	0.918666133038584
ENSMUSG00000031845	0.935169195958891
ENSMUSG00000031847	0.971824557752668
ENSMUSG00000031849	0.943032197418149
ENSMUSG00000031876	0.971910370275142
ENSMUSG00000031893	0.999642237391443
ENSMUSG00000031898	1
ENSMUSG00000031927	0.990834136681781
ENSMUSG00000031991	1
ENSMUSG00000031998	1
ENSMUSG00000032023	1
ENSMUSG00000032056	0.989498168895634
ENSMUSG00000032057	0.986467253312608
ENSMUSG00000032065	1
ENSMUSG00000032101	0.899243091247666
ENSMUSG00000032110	1
ENSMUSG00000032134	0.922867670752527
ENSMUSG00000032221	0.960228698687828
ENSMUSG00000032297	0.836717924769222
ENSMUSG00000032409	0.891698418272256
ENSMUSG00000032417	0.841636085337481
ENSMUSG00000032443	1
ENSMUSG00000032451	1
ENSMUSG00000032489	0.950974916737985
ENSMUSG00000032493	1
ENSMUSG00000032514	0.947100416103331
ENSMUSG00000032530	0.993536742911156
ENSMUSG00000032566	0.996580527488548
ENSMUSG00000032595	0.809607142692924
ENSMUSG00000032611	0.994948588393912
ENSMUSG00000032671	0.988560890195274
ENSMUSG00000032680	0.915585315734258
ENSMUSG00000032818	1
ENSMUSG00000032894	0.993463388094866
ENSMUSG00000032900	1
ENSMUSG00000032921	0.997018274683343
ENSMUSG00000033053	0.996704196902031
ENSMUSG00000033122	1
ENSMUSG00000033210	1
ENSMUSG00000033213	0.815855907702208
ENSMUSG00000033219	1
ENSMUSG00000033255	0.978151235304056
ENSMUSG00000033276	0.874784372485683
ENSMUSG00000033282	0.915591080831711
ENSMUSG00000033343	1
ENSMUSG00000033368	1
ENSMUSG00000033409	1
ENSMUSG00000033486	0.872923880831057
ENSMUSG00000033644	0.998019066073453
ENSMUSG00000033794	1
ENSMUSG00000033799	0.815983073184518
ENSMUSG00000033826	0.97270612761693
ENSMUSG00000033837	1
ENSMUSG00000033882	0.977986120321054
ENSMUSG00000033949	0.901833488474048
ENSMUSG00000033963	1
ENSMUSG00000033966	0.935242212990199
ENSMUSG00000033987	0.983524328822226
ENSMUSG00000033993	1
ENSMUSG00000034023	0.837738337020819
ENSMUSG00000034031	1
ENSMUSG00000034063	1
ENSMUSG00000034151	1
ENSMUSG00000034212	0.990858167922531
ENSMUSG00000034219	1
ENSMUSG00000034239	1
ENSMUSG00000034303	0.962067395513903
ENSMUSG00000034391	0.994523785097273
ENSMUSG00000034467	0.886565749558128
ENSMUSG00000034552	1
ENSMUSG00000034555	1
ENSMUSG00000034623	0.989249892904625
ENSMUSG00000034683	1
ENSMUSG00000034689	1
ENSMUSG00000034706	0.911938598382097
ENSMUSG00000034731	0.913134871419279
ENSMUSG00000034773	0.838940608451304
ENSMUSG00000034777	1
ENSMUSG00000034813	0.931135179525456
ENSMUSG00000034913	0.992645892237028
ENSMUSG00000035032	1
ENSMUSG00000035057	1
ENSMUSG00000035095	0.861840758838935
ENSMUSG00000035179	0.959682113734169
ENSMUSG00000035211	0.937009276746739
ENSMUSG00000035270	1
ENSMUSG00000035295	0.967627058153623
ENSMUSG00000035298	0.868080884306608
ENSMUSG00000035394	0.984233770739214
ENSMUSG00000035420	1
ENSMUSG00000035427	1
ENSMUSG00000035435	0.982297428915363
ENSMUSG00000035454	1
ENSMUSG00000035456	0.887224009944796
ENSMUSG00000035522	1
ENSMUSG00000035539	0.994819263670529
ENSMUSG00000035560	0.992900871858169
ENSMUSG00000035578	0.965052804063925
ENSMUSG00000035580	1
ENSMUSG00000035582	0.986656199881139
ENSMUSG00000035594	0.999366720916448
ENSMUSG00000035626	1
ENSMUSG00000035651	1
ENSMUSG00000035694	1
ENSMUSG00000035745	0.967943757680353
ENSMUSG00000035759	0.867993954627619
ENSMUSG00000035785	1
ENSMUSG00000035984	0.864049464019393
ENSMUSG00000036013	1
ENSMUSG00000036168	0.985528583784373
ENSMUSG00000036196	0.973499942822513
ENSMUSG00000036211	1
ENSMUSG00000036214	0.839422552187031
ENSMUSG00000036231	0.984556784280938
ENSMUSG00000036244	1
ENSMUSG00000036251	1
ENSMUSG00000036292	0.9150474702095
ENSMUSG00000036401	1
ENSMUSG00000036411	0.913567851933157
ENSMUSG00000036463	1
ENSMUSG00000036551	0.936945719934025
ENSMUSG00000036557	1
ENSMUSG00000036574	1
ENSMUSG00000036598	0.984253571959922
ENSMUSG00000036602	0.993958367779795
ENSMUSG00000036648	0.99724145637666
ENSMUSG00000036721	0.828885862045522
ENSMUSG00000036743	1
ENSMUSG00000036744	1
ENSMUSG00000036770	1
ENSMUSG00000036800	0.952349292984512
ENSMUSG00000036872	0.985248188513185
ENSMUSG00000036921	1
ENSMUSG00000036923	0.949700722619843
ENSMUSG00000036924	1
ENSMUSG00000036928	0.923424049005727
ENSMUSG00000036962	1
ENSMUSG00000036964	0.964149503162986
ENSMUSG00000037001	0.90430951215078
ENSMUSG00000037101	0.979399255563817
ENSMUSG00000037143	0.915325406975585
ENSMUSG00000037167	1
ENSMUSG00000037196	0.901741713869932
ENSMUSG00000037247	1
ENSMUSG00000037307	0.998946837075298
ENSMUSG00000037346	1
ENSMUSG00000037363	0.877472609013374
ENSMUSG00000037418	0.97459784488688
ENSMUSG00000037437	0.986432900345777
ENSMUSG00000037474	0.856822439479633
ENSMUSG00000037529	1
ENSMUSG00000037568	0.904982564201938
ENSMUSG00000037578	0.976428381977166
ENSMUSG00000037617	0.822393639934202
ENSMUSG00000037627	0.997886477348782
ENSMUSG00000037628	0.923426140219482
ENSMUSG00000037681	0.818944579416976
ENSMUSG00000037683	1
ENSMUSG00000037689	1
ENSMUSG00000037708	0.992672601608067
ENSMUSG00000037716	0.943065569048766
ENSMUSG00000037737	1
ENSMUSG00000037747	0.818302943237442
ENSMUSG00000037801	1
ENSMUSG00000037910	0.998540508602803
ENSMUSG00000037913	0.96594579024762
ENSMUSG00000038010	0.963899228968458
ENSMUSG00000038011	0.9856732988479
ENSMUSG00000038015	0.956197239249355
ENSMUSG00000038022	0.828812504097005
ENSMUSG00000038042	0.841871656130338
ENSMUSG00000038044	1
ENSMUSG00000038057	0.962166810143174
ENSMUSG00000038115	0.989158706081746
ENSMUSG00000038179	0.884116582798588
ENSMUSG00000038180	0.882209356729449
ENSMUSG00000038194	0.908984118341615
ENSMUSG00000038199	1
ENSMUSG00000038246	1
ENSMUSG00000038292	0.940176164720913
ENSMUSG00000038300	1
ENSMUSG00000038347	0.888870697598501
ENSMUSG00000038498	1
ENSMUSG00000038523	0.924940186645905
ENSMUSG00000038570	0.859063499632171
ENSMUSG00000038598	1
ENSMUSG00000038691	1
ENSMUSG00000038709	1
ENSMUSG00000038756	0.959937696937661
ENSMUSG00000038782	0.947243399833485
ENSMUSG00000038925	0.97330343648645
ENSMUSG00000038932	1
ENSMUSG00000038968	1
ENSMUSG00000038973	0.996557259514824
ENSMUSG00000038994	0.976716586294961
ENSMUSG00000038997	1
ENSMUSG00000039021	0.906205954487445
ENSMUSG00000039032	1
ENSMUSG00000039099	0.955195670151065
ENSMUSG00000039110	0.906951003647583
ENSMUSG00000039133	0.990534203488201
ENSMUSG00000039138	1
ENSMUSG00000039155	1
ENSMUSG00000039174	1
ENSMUSG00000039179	0.925236850385758
ENSMUSG00000039187	0.917899413626823
ENSMUSG00000039198	1
ENSMUSG00000039200	0.967127657211769
ENSMUSG00000039209	0.996112085154506
ENSMUSG00000039224	1
ENSMUSG00000039296	1
ENSMUSG00000039315	1
ENSMUSG00000039330	0.951847204847231
ENSMUSG00000039335	1
ENSMUSG00000039337	1
ENSMUSG00000039342	1
ENSMUSG00000039391	1
ENSMUSG00000039419	0.849795213043762
ENSMUSG00000039492	1
ENSMUSG00000039540	1
ENSMUSG00000039543	0.989973325305796
ENSMUSG00000039555	1
ENSMUSG00000039632	0.898176055403625
ENSMUSG00000039676	0.888723942266602
ENSMUSG00000039720	0.991777833870853
ENSMUSG00000039742	1
ENSMUSG00000039851	0.970646138910561
ENSMUSG00000039963	0.904184027588821
ENSMUSG00000039977	1
ENSMUSG00000040013	0.967504149793205
ENSMUSG00000040140	0.994895933466251
ENSMUSG00000040163	1
ENSMUSG00000040219	0.844491152575992
ENSMUSG00000040231	0.986207162363224
ENSMUSG00000040298	1
ENSMUSG00000040340	1
ENSMUSG00000040364	0.964160361489767
ENSMUSG00000040367	1
ENSMUSG00000040424	0.884539446559226
ENSMUSG00000040456	1
ENSMUSG00000040467	1
ENSMUSG00000040473	0.832486710519861
ENSMUSG00000040485	0.986407312612172
